a,pg,aLabel,born,died
http://www.wikidata.org/entity/Q7087202,9123,Olive Tilford Dargan,1869-01-11T00:00:00Z,1968-01-22T00:00:00Z
http://www.wikidata.org/entity/Q11858859,51485,Esteri Paalanen,1886-04-16T00:00:00Z,1976-01-13T00:00:00Z
http://www.wikidata.org/entity/Q13563197,6312,Harriet Elizabeth Prescott Spofford,1835-04-03T00:00:00Z,1921-08-14T00:00:00Z
http://www.wikidata.org/entity/Q15463274,46985,Jessie Sampter,1883-03-22T00:00:00Z,1938-11-11T00:00:00Z
http://www.wikidata.org/entity/Q15463274,46985,Jessie Sampter,1883-03-22T00:00:00Z,1938-11-25T00:00:00Z
http://www.wikidata.org/entity/Q15627068,26661,Ethelwyn Wetherald,1857-01-01T00:00:00Z,1940-03-09T00:00:00Z
http://www.wikidata.org/entity/Q15631374,5463,Elisabeth Charlotte Pauline Guizot,1773-11-02T00:00:00Z,1827-08-01T00:00:00Z
http://www.wikidata.org/entity/Q15830186,51619,Caroline Stephen,1834-12-08T00:00:00Z,1909-04-07T00:00:00Z
http://www.wikidata.org/entity/Q15930676,5139,Janet Aldridge,1856-01-01T00:00:00Z,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16058447,4682,Agnes Deans Cameron,1863-12-20T00:00:00Z,1912-05-13T00:00:00Z
http://www.wikidata.org/entity/Q16515227,33138,Elaine Goodale Eastman,1863-01-01T00:00:00Z,1953-12-22T00:00:00Z
http://www.wikidata.org/entity/Q16944265,36302,Christine Chaundler,1887-01-01T00:00:00Z,1972-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18716185,50902,Elizabeth Nihell,1723-01-01T00:00:00Z,1776-05-01T00:00:00Z
http://www.wikidata.org/entity/Q18912308,9256,Theodosia Garrison,1874-01-01T00:00:00Z,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19666795,9242,Amy Maria Sacker,1872-07-17T00:00:00Z,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19667783,40361,Beth Ellis,1874-01-01T00:00:00Z,1913-08-02T00:00:00Z
http://www.wikidata.org/entity/Q20905217,37209,Elizabeth Whitney Williams,1844-06-24T00:00:00Z,1938-01-23T00:00:00Z
http://www.wikidata.org/entity/Q21552515,34938,Dorothy Easton,1889-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q21552554,38383,Frances Parker,1875-01-17T00:00:00Z,1937-06-17T00:00:00Z
http://www.wikidata.org/entity/Q24035165,26458,Mary Elizabeth Southwell Dudley Leathley,1818-06-18T00:00:00Z,1899-12-22T00:00:00Z
http://www.wikidata.org/entity/Q27864091,37526,Mary Stuart Smith,1834-01-01T00:00:00Z,1917-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27864091,37526,Mary Stuart Smith,1854-02-10T00:00:00Z,1917-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28064124,24972,Frederike Klaar,1861-04-30T00:00:00Z,1952-02-05T00:00:00Z
http://www.wikidata.org/entity/Q29169286,56072,Mary J. Newill,1860-01-01T00:00:00Z,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q30126148,1750,Vingie E. Roe,1879-12-07T00:00:00Z,1958-08-13T00:00:00Z
http://www.wikidata.org/entity/Q38116794,52362,Alice Wellington Rollins,1847-06-12T00:00:00Z,1897-12-05T00:00:00Z
http://www.wikidata.org/entity/Q51313596,7344,Mary Newton Stanard,1865-01-01T00:00:00Z,1929-06-05T00:00:00Z
http://www.wikidata.org/entity/Q55726046,55255,Eveleen Laura Mason,1838-09-03T00:00:00Z,1914-09-07T00:00:00Z
http://www.wikidata.org/entity/Q55999094,39004,Anna Cox Brinton,1887-10-19T00:00:00Z,1969-10-28T00:00:00Z
http://www.wikidata.org/entity/Q56490730,8020,Florence Kilpatrick,1888-01-01T00:00:00Z,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57420509,35902,Judith Masefield,1904-01-01T00:00:00Z,1988-01-01T00:00:00Z
http://www.wikidata.org/entity/Q59531005,40747,Bernadine Bailey,1901-11-12T00:00:00Z,1995-10-21T00:00:00Z
http://www.wikidata.org/entity/Q59628984,4490,Velma Swanston Howard,1868-01-01T00:00:00Z,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60190721,45950,Lydia Hoyt Farmer,1842-01-01T00:00:00Z,1903-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60190721,45950,Lydia Hoyt Farmer,1842-07-19T00:00:00Z,1903-01-01T00:00:00Z
http://www.wikidata.org/entity/Q60190721,45950,Lydia Hoyt Farmer,1842-01-01T00:00:00Z,1903-12-24T00:00:00Z
http://www.wikidata.org/entity/Q60190721,45950,Lydia Hoyt Farmer,1842-07-19T00:00:00Z,1903-12-24T00:00:00Z
http://www.wikidata.org/entity/Q60190721,45950,Lydia Hoyt Farmer,1842-01-01T00:00:00Z,1903-12-27T00:00:00Z
http://www.wikidata.org/entity/Q60190721,45950,Lydia Hoyt Farmer,1842-07-19T00:00:00Z,1903-12-27T00:00:00Z
http://www.wikidata.org/entity/Q60332351,38130,Agnes Blake Poor,1842-11-10T00:00:00Z,1922-02-28T00:00:00Z
http://www.wikidata.org/entity/Q60485519,35470,Marion Lawrance,1850-01-01T00:00:00Z,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4605,2332,Sarah Bernhardt,1844-10-23T00:00:00Z,1923-03-26T00:00:00Z
http://www.wikidata.org/entity/Q71372,5360,Lily Braun,1865-07-02T00:00:00Z,1916-08-09T00:00:00Z
http://www.wikidata.org/entity/Q151180,632,Olive Schreiner,1855-03-24T00:00:00Z,1920-12-11T00:00:00Z
http://www.wikidata.org/entity/Q236442,31310,Juliette Récamier,1777-12-03T00:00:00Z,1849-05-11T00:00:00Z
http://www.wikidata.org/entity/Q239135,896,Anne Sullivan,1866-04-04T00:00:00Z,1936-10-20T00:00:00Z
http://www.wikidata.org/entity/Q241966,4316,Ellen Terry,1847-02-27T00:00:00Z,1928-07-21T00:00:00Z
http://www.wikidata.org/entity/Q255601,3513,Aagje Deken,1741-12-10T00:00:00Z,1804-11-14T00:00:00Z
http://www.wikidata.org/entity/Q259921,52004,Edith Sitwell,1887-09-07T00:00:00Z,1964-12-09T00:00:00Z
http://www.wikidata.org/entity/Q268702,32884,Mary Somerville,1780-12-26T00:00:00Z,1872-11-28T00:00:00Z
http://www.wikidata.org/entity/Q287994,8806,Edith Durham,1863-12-08T00:00:00Z,1944-11-15T00:00:00Z
http://www.wikidata.org/entity/Q437094,9869,Delphine de Girardin,1804-01-24T00:00:00Z,1855-06-29T00:00:00Z
http://www.wikidata.org/entity/Q444628,3252,Tullia d'Aragona,1510-01-01T00:00:00Z,1556-03-01T00:00:00Z
http://www.wikidata.org/entity/Q450610,2866,Matilda Betham-Edwards,1836-03-04T00:00:00Z,1919-01-04T00:00:00Z
http://www.wikidata.org/entity/Q466162,45332,Frances Power Cobbe,1822-12-04T00:00:00Z,1904-04-05T00:00:00Z
http://www.wikidata.org/entity/Q532255,3155,Mary Darby Robinson,1758-11-27T00:00:00Z,1800-12-26T00:00:00Z
http://www.wikidata.org/entity/Q537087,2205,Isabella Valancy Crawford,1850-12-25T00:00:00Z,1887-02-12T00:00:00Z
http://www.wikidata.org/entity/Q729541,6606,Frances Brooke,1724-01-12T00:00:00Z,1789-01-23T00:00:00Z
http://www.wikidata.org/entity/Q957920,25406,Johanna Bernardina Midderigh-Bokhorst,1880-05-31T00:00:00Z,1972-06-20T00:00:00Z
http://www.wikidata.org/entity/Q957920,25406,Johanna Bernardina Midderigh-Bokhorst,1880-05-31T00:00:00Z,1972-07-19T00:00:00Z
http://www.wikidata.org/entity/Q1656572,54103,Ida von Reinsberg-Düringsfeld,1815-11-12T00:00:00Z,1876-10-25T00:00:00Z
http://www.wikidata.org/entity/Q1756398,45508,Bergliot Ibsen,1869-06-16T00:00:00Z,1953-02-02T00:00:00Z
http://www.wikidata.org/entity/Q1851179,5982,Ellen Churchill Semple,1863-01-08T00:00:00Z,1932-05-08T00:00:00Z
http://www.wikidata.org/entity/Q2359434,48143,Mary Astell,1666-11-12T00:00:00Z,1731-05-11T00:00:00Z
http://www.wikidata.org/entity/Q3050519,51510,Eleanor Anne Ormerod,1828-05-11T00:00:00Z,1901-07-19T00:00:00Z
http://www.wikidata.org/entity/Q3051213,54098,Elizabeth Enright,1909-09-17T00:00:00Z,1968-06-08T00:00:00Z
http://www.wikidata.org/entity/Q3119366,33081,Matilda Joslyn Gage,1826-03-24T00:00:00Z,1898-03-18T00:00:00Z
http://www.wikidata.org/entity/Q3372608,53909,Paule Régnier,1888-06-19T00:00:00Z,1950-12-01T00:00:00Z
http://www.wikidata.org/entity/Q3557741,42347,Victorine Chastenay,1771-04-11T00:00:00Z,1855-05-09T00:00:00Z
http://www.wikidata.org/entity/Q3847140,7649,Maria Antonietta Torriani,1840-01-01T00:00:00Z,1920-03-24T00:00:00Z
http://www.wikidata.org/entity/Q3915086,5396,Frederike van Uildriks,1854-05-31T00:00:00Z,1919-07-12T00:00:00Z
http://www.wikidata.org/entity/Q4088416,46028,Clementina Black,1853-07-27T00:00:00Z,1922-12-19T00:00:00Z
http://www.wikidata.org/entity/Q4251145,44285,Rosa Nouchette Carey,1840-09-24T00:00:00Z,1909-07-19T00:00:00Z
http://www.wikidata.org/entity/Q4251145,44285,Rosa Nouchette Carey,1840-09-27T00:00:00Z,1909-07-19T00:00:00Z
http://www.wikidata.org/entity/Q4924849,3597,Blanche Fisher Wright,1887-06-01T00:00:00Z,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4924873,31610,Blanche McManus,1864-02-02T00:00:00Z,1935-06-19T00:00:00Z
http://www.wikidata.org/entity/Q4942781,5732,Mary Cholmondeley,1859-06-08T00:00:00Z,1925-07-15T00:00:00Z
http://www.wikidata.org/entity/Q4977173,6085,Ruth Sawyer,1880-08-05T00:00:00Z,1970-06-03T00:00:00Z
http://www.wikidata.org/entity/Q4990504,6296,Eva Wigström,1832-12-24T00:00:00Z,1901-01-05T00:00:00Z
http://www.wikidata.org/entity/Q5052109,35508,Catharine Sedgwick,1789-12-28T00:00:00Z,1867-07-31T00:00:00Z
http://www.wikidata.org/entity/Q5052923,36057,Catherine Sinclair,1800-04-17T00:00:00Z,1864-08-06T00:00:00Z
http://www.wikidata.org/entity/Q5056394,38410,Cecile Walton,1891-03-29T00:00:00Z,1956-04-23T00:00:00Z
http://www.wikidata.org/entity/Q5127076,6350,Clarisse Bader,1840-12-28T00:00:00Z,1902-02-05T00:00:00Z
http://www.wikidata.org/entity/Q5191686,52177,Elizabeth Yeats,1868-03-11T00:00:00Z,1940-01-16T00:00:00Z
http://www.wikidata.org/entity/Q5338501,5388,Edith Birkhead,1889-01-01T00:00:00Z,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5362438,38902,Elizabeth Bonhôte,1744-01-01T00:00:00Z,1818-06-11T00:00:00Z
http://www.wikidata.org/entity/Q5363730,32897,Elizabeth Williams Champney,1850-02-06T00:00:00Z,1922-10-13T00:00:00Z
http://www.wikidata.org/entity/Q5372110,7409,Emily Chubbuck,1817-08-23T00:00:00Z,1854-06-01T00:00:00Z
http://www.wikidata.org/entity/Q5403229,4970,Ethel Watts Mumford,1878-01-01T00:00:00Z,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5416404,6441,Evelyn Paul,1883-11-04T00:00:00Z,1963-01-29T00:00:00Z
http://www.wikidata.org/entity/Q5424057,5375,F. Tennyson Jesse,1888-03-01T00:00:00Z,1958-08-06T00:00:00Z
http://www.wikidata.org/entity/Q5478889,3130,Frances Parkinson Keyes,1885-07-21T00:00:00Z,1970-07-03T00:00:00Z
http://www.wikidata.org/entity/Q5546728,46904,Georgene Faulkner,1873-10-06T00:00:00Z,1958-07-19T00:00:00Z
http://www.wikidata.org/entity/Q5566389,34945,Gladys Bronwyn Stern,1890-06-17T00:00:00Z,1973-09-20T00:00:00Z
http://www.wikidata.org/entity/Q5566389,34945,Gladys Bronwyn Stern,1890-06-17T00:00:00Z,1973-09-28T00:00:00Z
http://www.wikidata.org/entity/Q5702437,8398,Helen Hay Whitney,1875-01-01T00:00:00Z,1944-09-24T00:00:00Z
http://www.wikidata.org/entity/Q5702437,8398,Helen Hay Whitney,1876-01-01T00:00:00Z,1944-09-24T00:00:00Z
http://www.wikidata.org/entity/Q5703041,1571,Helen Reimensnyder Martin,1868-10-18T00:00:00Z,1939-06-29T00:00:00Z
http://www.wikidata.org/entity/Q5765082,5110,Charlotte Brewster Jordan,1862-09-21T00:00:00Z,1945-12-10T00:00:00Z
http://www.wikidata.org/entity/Q5987064,2496,Ida Lee,1865-02-11T00:00:00Z,1943-10-03T00:00:00Z
http://www.wikidata.org/entity/Q6153581,7618,Janet Ross,1842-02-24T00:00:00Z,1927-08-23T00:00:00Z
http://www.wikidata.org/entity/Q6698403,864,Lucy Larcom,1824-03-05T00:00:00Z,1893-04-17T00:00:00Z
http://www.wikidata.org/entity/Q6759366,5548,Margaret E. Burton,1885-01-01T00:00:00Z,1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6760037,6509,Margaret Wolfe Hungerford,1855-04-27T00:00:00Z,1897-01-24T00:00:00Z
http://www.wikidata.org/entity/Q6929948,9729,Mrs George de Horne Vaizey,1857-01-01T00:00:00Z,1917-01-23T00:00:00Z
http://www.wikidata.org/entity/Q7050077,56224,Nora Connolly O'Brien,1892-11-14T00:00:00Z,1981-06-17T00:00:00Z
http://www.wikidata.org/entity/Q7072105,3741,Anna Buchan,1877-01-01T00:00:00Z,1948-11-24T00:00:00Z
http://www.wikidata.org/entity/Q7367226,31749,Rosalind Goforth,1864-01-01T00:00:00Z,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q7422765,31761,Sarah Scott,1720-09-21T00:00:00Z,1795-11-03T00:00:00Z
http://www.wikidata.org/entity/Q7882119,7781,Una Lucy Silberrad,1872-05-08T00:00:00Z,1955-09-01T00:00:00Z
http://www.wikidata.org/entity/Q8063471,47668,Zabelle Boyajian,1872-01-01T00:00:00Z,1957-01-26T00:00:00Z
http://www.wikidata.org/entity/Q11862222,6467,Helvi Herlevi,1898-09-14T00:00:00Z,1927-12-31T00:00:00Z
http://www.wikidata.org/entity/Q15278767,44978,Wilmer Cave Wright,1868-01-21T00:00:00Z,1951-11-16T00:00:00Z
http://www.wikidata.org/entity/Q15437143,1287,Ethel Dench Puffer Howes,1872-01-01T00:00:00Z,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15437143,1287,Ethel Dench Puffer Howes,1872-10-10T00:00:00Z,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16014989,25680,Evelyn E. Smith,1922-07-25T00:00:00Z,2000-07-04T00:00:00Z
http://www.wikidata.org/entity/Q16058836,2248,Henrietta Keddie,1827-03-04T00:00:00Z,1914-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16944028,9279,Caris Brooke,1844-01-01T00:00:00Z,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17308995,34497,Eleanor Mercein Kelly,1880-08-30T00:00:00Z,1968-10-11T00:00:00Z
http://www.wikidata.org/entity/Q18528291,4067,Kathleen Hale,1884-10-24T00:00:00Z,1958-11-26T00:00:00Z
http://www.wikidata.org/entity/Q18528291,4067,Kathleen Hale,1887-10-24T00:00:00Z,1958-11-26T00:00:00Z
http://www.wikidata.org/entity/Q18911361,2244,Lydia Miller Middleton,1866-01-01T00:00:00Z,1934-11-25T00:00:00Z
http://www.wikidata.org/entity/Q19604039,4814,Marian Fell,1886-01-01T00:00:00Z,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20741498,6982,Alice Carsey,,
http://www.wikidata.org/entity/Q21552499,40080,Delaumosne,,
http://www.wikidata.org/entity/Q21552609,36820,Grace Clarke Newton,1875-10-19T00:00:00Z,1915-10-15T00:00:00Z
http://www.wikidata.org/entity/Q22771972,55263,Georgiana Simpson,1868-03-31T00:00:00Z,1944-01-27T00:00:00Z
http://www.wikidata.org/entity/Q27633363,37068,Lucia True Ames Mead,1856-05-05T00:00:00Z,1936-11-01T00:00:00Z
http://www.wikidata.org/entity/Q38259490,6828,LaSalle Corbell Pickett,1843-05-16T00:00:00Z,1931-03-22T00:00:00Z
http://www.wikidata.org/entity/Q40234115,40254,Margarita Spalding Gerry,1870-07-28T00:00:00Z,1939-01-01T00:00:00Z
http://www.wikidata.org/entity/Q41613735,37887,Cynthia Roberts Gorton,1826-02-27T00:00:00Z,1894-01-01T00:00:00Z
http://www.wikidata.org/entity/Q48609866,4981,Harriette Brower,1869-01-01T00:00:00Z,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52155272,28328,Sarah Morgan Dawson,1842-01-01T00:00:00Z,1909-05-05T00:00:00Z
http://www.wikidata.org/entity/Q60906095,45675,Q60906095,1826-12-01T00:00:00Z,1908-01-21T00:00:00Z
http://www.wikidata.org/entity/Q68902071,36034,Helene Meyer-Franck,1873-01-01T00:00:00Z,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q72206500,34549,Isla May Mullins,1859-04-30T00:00:00Z,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94109418,57876,Ella Lonn,1879-01-01T00:00:00Z,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q95741574,32998,Clara Theumann,1874-04-27T00:00:00Z,
http://www.wikidata.org/entity/Q98582287,9247,Harriet Eliza Paine,1845-05-05T00:00:00Z,1910-01-06T00:00:00Z
http://www.wikidata.org/entity/Q106930268,2477,Emily Paret Atwater,1873-01-01T00:00:00Z,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106930288,47870,Lucy Meacham Thruston,1862-03-29T00:00:00Z,1938-11-27T00:00:00Z
http://www.wikidata.org/entity/Q78356,2291,Dorothea Tieck,1799-03-01T00:00:00Z,1841-02-21T00:00:00Z
http://www.wikidata.org/entity/Q92545,1072,Sidonia Hedwig Zäunemann,1711-01-15T00:00:00Z,1740-12-11T00:00:00Z
http://www.wikidata.org/entity/Q175615,8431,Emma Willard,1787-02-23T00:00:00Z,1870-04-15T00:00:00Z
http://www.wikidata.org/entity/Q236958,49356,Katherine Anne Porter,1890-05-15T00:00:00Z,1980-09-18T00:00:00Z
http://www.wikidata.org/entity/Q272542,1716,Charlotte Guest,1812-05-19T00:00:00Z,1895-01-15T00:00:00Z
http://www.wikidata.org/entity/Q464409,32253,Cottin,1770-03-22T00:00:00Z,1807-08-25T00:00:00Z
http://www.wikidata.org/entity/Q1331692,39449,Ella Flagg Young,1845-01-15T00:00:00Z,1918-10-26T00:00:00Z
http://www.wikidata.org/entity/Q1333732,38721,Else Wildhagen,1861-01-10T00:00:00Z,1944-08-09T00:00:00Z
http://www.wikidata.org/entity/Q1546005,35432,Grete Meisel-Hess,1879-04-18T00:00:00Z,1922-04-18T00:00:00Z
http://www.wikidata.org/entity/Q2266038,26238,Henry Gréville,1842-10-12T00:00:00Z,1902-05-24T00:00:00Z
http://www.wikidata.org/entity/Q4648153,2395,A. M. W. Stirling,1865-08-26T00:00:00Z,1965-08-11T00:00:00Z
http://www.wikidata.org/entity/Q4768449,32987,Anne Hollingsworth Wharton,1845-12-15T00:00:00Z,1928-07-29T00:00:00Z
http://www.wikidata.org/entity/Q4877176,53541,Beatrice M. Hinkle,1874-01-01T00:00:00Z,1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4948980,6471,Ellen Fries,1855-09-23T00:00:00Z,1900-03-31T00:00:00Z
http://www.wikidata.org/entity/Q4960804,5359,Ina Lange,1846-12-14T00:00:00Z,1930-10-23T00:00:00Z
http://www.wikidata.org/entity/Q4979605,1347,Therese Bentzon,1840-09-21T00:00:00Z,1907-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4979605,1347,Therese Bentzon,1840-09-21T00:00:00Z,1907-02-07T00:00:00Z
http://www.wikidata.org/entity/Q5006454,54169,C. Fox Smith,1882-02-01T00:00:00Z,1954-04-08T00:00:00Z
http://www.wikidata.org/entity/Q5056445,59449,Cecilia Maria de Candia,1853-12-24T00:00:00Z,1926-05-26T00:00:00Z
http://www.wikidata.org/entity/Q5169402,57358,Cora L. V. Scott,1840-04-21T00:00:00Z,1923-01-03T00:00:00Z
http://www.wikidata.org/entity/Q5591082,3681,Grace Denio Litchfield,1849-11-19T00:00:00Z,1944-12-04T00:00:00Z
http://www.wikidata.org/entity/Q5591367,2216,Grace S. Richmond,1866-01-01T00:00:00Z,1959-11-28T00:00:00Z
http://www.wikidata.org/entity/Q6456655,32793,L. Taylor Hansen,1897-11-30T00:00:00Z,1976-05-01T00:00:00Z
http://www.wikidata.org/entity/Q6547787,25170,Lilias Trotter,1853-07-14T00:00:00Z,1928-08-28T00:00:00Z
http://www.wikidata.org/entity/Q6698300,1216,Lucy Fitch Perkins,1865-07-12T00:00:00Z,1937-03-18T00:00:00Z
http://www.wikidata.org/entity/Q6778791,36681,Mary Agnes Hamilton,1882-07-08T00:00:00Z,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6778791,36681,Mary Agnes Hamilton,1884-01-01T00:00:00Z,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6778791,36681,Mary Agnes Hamilton,1882-07-08T00:00:00Z,1966-02-10T00:00:00Z
http://www.wikidata.org/entity/Q6778791,36681,Mary Agnes Hamilton,1884-01-01T00:00:00Z,1966-02-10T00:00:00Z
http://www.wikidata.org/entity/Q6780156,55678,Mary Louise McLaughlin,1847-09-29T00:00:00Z,1939-01-13T00:00:00Z
http://www.wikidata.org/entity/Q7448449,2192,Selina Bunbury,1802-01-01T00:00:00Z,1882-01-01T00:00:00Z
http://www.wikidata.org/entity/Q13563146,6328,Leona Dalrymple,1884-01-01T00:00:00Z,1968-10-22T00:00:00Z
http://www.wikidata.org/entity/Q15429202,40619,Amélie Claire Leroy,1851-01-01T00:00:00Z,1934-01-01T00:00:00Z
http://www.wikidata.org/entity/Q15431182,9593,Q15431182,1839-01-04T00:00:00Z,1896-11-14T00:00:00Z
http://www.wikidata.org/entity/Q16858155,25496,Fanny Bury Palliser,1805-09-23T00:00:00Z,1878-01-16T00:00:00Z
http://www.wikidata.org/entity/Q17626906,2137,Myra Kelly,1875-01-01T00:00:00Z,1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18880324,48310,Violet Brooke Hunt,1870-01-01T00:00:00Z,1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q18911257,28411,Q18911257,1876-01-01T00:00:00Z,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19839445,1178,Ottilia Adelina Liljencrantz,1876-01-01T00:00:00Z,1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20938743,50092,Jessica Blanche Peixotto,1864-10-09T00:00:00Z,1941-10-19T00:00:00Z
http://www.wikidata.org/entity/Q21555332,52715,Kay Nixon,1894-08-13T00:00:00Z,1988-10-01T00:00:00Z
http://www.wikidata.org/entity/Q43259389,1165,Nancy Bell,1844-01-01T00:00:00Z,1933-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47541623,48088,Mary Monica Maxwell-Scott,1852-10-02T00:00:00Z,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52508999,39555,Pauline Bancroft Flach,1869-01-01T00:00:00Z,1966-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56090444,24826,Lady Adelaide Cadogan,1820-01-01T00:00:00Z,1890-08-21T00:00:00Z
http://www.wikidata.org/entity/Q60194689,35511,Alice Kemp-Welch,1856-12-06T00:00:00Z,1944-11-09T00:00:00Z
http://www.wikidata.org/entity/Q60196397,3217,Anna McClure Sholl,1868-03-17T00:00:00Z,1956-04-01T00:00:00Z
http://www.wikidata.org/entity/Q60318999,24829,Mary Caroline Crawford,1874-05-05T00:00:00Z,1932-11-15T00:00:00Z
http://www.wikidata.org/entity/Q63485870,48463,Mary Imlay Taylor,1866-04-11T00:00:00Z,1938-08-27T00:00:00Z
http://www.wikidata.org/entity/Q63607777,3291,Grace MacGowan Cooke,1863-09-11T00:00:00Z,1944-06-24T00:00:00Z
http://www.wikidata.org/entity/Q66816712,25323,Edith Bertha Ordway,1877-01-01T00:00:00Z,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q86842655,2730,Q86842655,1848-01-01T00:00:00Z,1918-06-03T00:00:00Z
http://www.wikidata.org/entity/Q98966257,56300,Ellen Wester,1860-05-16T00:00:00Z,1936-09-08T00:00:00Z
http://www.wikidata.org/entity/Q101066257,2465,Mildred Maddocks,1881-08-03T00:00:00Z,1955-05-17T00:00:00Z
http://www.wikidata.org/entity/Q104803444,50777,Edna Brush Perkins,1880-03-25T00:00:00Z,1930-10-11T00:00:00Z
http://www.wikidata.org/entity/Q105748685,3059,Florence Akin,1878-01-01T00:00:00Z,1962-01-16T00:00:00Z
http://www.wikidata.org/entity/Q109564842,4631,Edith Oland,1870-05-12T00:00:00Z,1968-05-14T00:00:00Z
http://www.wikidata.org/entity/Q109564842,4631,Edith Oland,1878-01-01T00:00:00Z,1968-05-14T00:00:00Z
http://www.wikidata.org/entity/Q109873391,2121,Stella George Stern Perry,1877-12-08T00:00:00Z,1956-11-07T00:00:00Z
http://www.wikidata.org/entity/Q110137055,56209,Agnes Sophia Johns,1859-01-01T00:00:00Z,1949-01-01T00:00:00Z
